time,_dt,ave_temp_interior,average_burnup,average_fission_rate,avg_clad_temp,avg_density,avg_fast_fluence,avg_gap,clad_inner_vol,creep_timestep,fis_gas_generated,fis_gas_percent,fis_gas_released,flux_from_clad,flux_from_fuel,fuel_elongation,gas_volume,initial_moles,max_clad_temp,max_fuel_temp,min_clad_temp,min_fuel_temp,num_lin_it,num_nonlin_it,pellet_volume,plenum_pressure,plenum_temp,rod_input_power,rod_total_power,tot_lin_it,tot_nonlin_it
91861475.246784,500000,643.85222365191,0.054214793451257,1.0794919459595e+19,617.55129285268,9845.1330663268,8.1302511318564e+25,-5.4784175155821e-09,0.00021385772497573,898449.22950468,0.12199411060268,4.2065722239932,0.00513177037152,-65298.350919757,59377.497372159,0.058608361238208,9.2872663205387e-06,0.018688055983708,630.7501430746,1364.1224055628,562.35862870242,632.17053867613,27,10,-0.00020457045865519,12745324.572102,598.00686410924,66157.20576,66626.560506943,7347,2212
92361475.246784,500000,643.904035149,0.054446590264817,1.0796238872706e+19,617.58975906887,9843.6153415411,8.1650538871768e+25,-5.0828509964542e-09,0.00021388907184825,878151.65146458,0.12251569971721,4.1988850405811,0.0051442933877893,-65303.701708494,59396.667432906,0.058795779919002,9.2869709913843e-06,0.018688055983708,630.55394852971,1365.0111555386,562.36170413094,632.53502818645,27,10,-0.00020460210085686,12752530.239221,598.01763443205,66157.20576,66634.703963483,7374,2222
92861475.246784,500000,643.955102897,0.0546784153742,1.0797555128192e+19,617.62648446802,9842.095075167,8.199853487334e+25,-4.6866847148199e-09,0.00021392048822354,857356.91552635,0.123037352503,4.1915210088034,0.0051571364788386,-65305.84185721,59416.087669198,0.058983689579646,9.2866809694279e-06,0.018688055983708,630.35629908544,1365.9009479905,562.36443163174,632.928561955,28,10,-0.00020463380725411,12759863.019243,598.02677785406,66157.20576,66642.827931066,7402,2232
93361475.246784,500000,644.00885089684,0.054910268711848,1.0798868248604e+19,617.66405054145,9840.5710727757,8.234649932328e+25,-4.2886653678487e-09,0.0002139519979468,836891.6920644,0.12355906880801,4.1844767435744,0.0051703004988484,-65309.465840292,59435.769531109,0.05917223305984,9.2863950880432e-06,0.018688055983708,630.16045660318,1366.7949796469,562.36716807099,633.32266876785,29,10,-0.00020466560285876,12767327.450085,598.03593474369,66157.20576,66650.932548882,7431,2242
93408000,46524.753215864,644.04292202477,0.054931843983989,1.0798990136874e+19,617.66988170005,9840.4123248401,8.237887563908e+25,-4.2498211180132e-09,0.00021395529204325,833470.43433541,0.12360761747837,4.1838402431632,0.0051715452436754,-65314.00908611,59437.811708173,0.059191762064438,9.286376751804e-06,0.018688055983708,630.14534936115,1366.951895248,562.36744799165,633.39867369048,19,8,-0.00020466891529145,12774596.626903,598.03714530964,66157.20576,66651.684846875,7450,2250
93908000,500000,644.04063887801,0.055163704953935,1.0798144164956e+19,617.68153875823,9838.92878075,8.2726789340053e+25,-3.9082224320968e-09,0.00021398597513174,815994.76885053,0.12412935095758,4.1771409422278,0.0051850579401709,-65301.260667253,59445.723999169,0.059375753464234,9.2861015086703e-06,0.018688055983708,630.03251818779,1367.7053327075,562.36882157405,633.55942508918,28,12,-0.00020469987362307,12775667.630678,598.0375524592,66157.20576,66646.463483303,7478,2262
94408000,500000,644.0719024024,0.055395547729343,1.0797295371692e+19,617.69617885202,9837.4240454144,8.3074638966449e+25,-3.5638193046939e-09,0.00021401712124551,793416.35950018,0.12465104349545,4.1707426970438,0.0051988742933754,-65293.831048359,59454.095494789,0.059562411085273,9.285836527245e-06,0.018688055983708,629.92074766204,1368.5423359315,562.37022113192,633.7611361834,28,11,-0.00020473128471826,12783276.506011,598.03837215923,66157.20576,66641.224706305,7506,2273
94908000,500000,644.09887323884,0.055627372250125,1.0796443802948e+19,617.70824569911,9835.9192973478,8.3422424518269e+25,-3.2184409328281e-09,0.00021404828591119,769992.32075652,0.12517269495677,4.164658145171,0.005213014836047,-65281.694101156,59462.680312777,0.05974925196491,9.2855795131097e-06,0.018688055983708,629.80897900511,1369.3724390793,562.37162677165,633.46409593574,27,10,-0.00020476270639808,12791046.277198,598.03919097838,66157.20576,66635.968798964,7533,2283
95408000,500000,644.12841519224,0.055859178457152,1.0795589501825e+19,617.72065146916,9834.4113684239,8.3770145995512e+25,-2.8721685483219e-09,0.00021407953026322,746660.81613047,0.12569430520847,4.15890256526,0.005227503683701,-65270.114671419,59471.51473486,0.059936649349927,9.2853250901523e-06,0.018688055983708,629.69761746868,1370.2057335748,562.37303250358,633.04129566265,27,10,-0.00020479420517307,12798986.511245,598.04002728418,66157.20576,66630.696027296,7560,2293
95908000,500000,644.1594983747,0.05609096629207,1.0794732497666e+19,617.73315969473,9832.9008449694,8.4117803398179e+25,-2.5250119954991e-09,0.00021411084282178,716880.13970744,0.12621587411927,4.1534708216165,0.0052423395037921,-65258.671122135,59480.590631381,0.060124533044552,9.2850739638944e-06,0.018688055983708,629.58650686349,1371.071667352,562.37443957898,632.60798513284,27,10,-0.00020482576885789,12807109.550586,598.04088109523,66157.20576,66625.406572412,7587,2303
96408000,500000,644.18972644994,0.056322735697499,1.0793872851705e+19,617.74417566708,9831.3885609094,8.4465396726269e+25,-2.1769890565254e-09,0.00021414220758593,690571.88687479,0.12673740156003,4.1483347649695,0.0052574916891339,-65244.477656667,59489.89484477,0.060312801711027,9.2848275893032e-06,0.018688055983708,629.47465916957,1372.0168195284,562.37584985558,632.16413240407,27,10,-0.00020485737999662,12815412.681423,598.04174781855,66157.20576,66620.100812249,7614,2313
96908000,500000,644.22858764199,0.056554486617224,1.0793010611457e+19,617.76083279809,9829.8713065151,8.4812925979782e+25,-1.763599922645e-09,0.00021417368186051,667549.64785089,0.12725888740427,4.143521177818,0.0052729989502517,-65240.340038873,59499.461768406,0.060501835524486,9.2845761583627e-06,0.018688055983708,629.3647836769,1372.9796977324,562.38533462861,632.56649944892,28,10,-0.00020488910570215,12823892.96373,598.05661540841,66157.20576,66614.779040074,7642,2323
97408000,500000,644.25644944831,0.056786218996013,1.0792145820592e+19,617.76794965788,9828.356051639,8.5160391158719e+25,-1.3500950569893e-09,0.00021420513525539,647175.26854367,0.1277803315277,4.1390380591971,0.0052888765540999,-65218.966423779,59509.216019187,0.060690799558802,9.2843353841494e-06,0.018688055983708,629.25540424595,1373.9205186003,562.38838968689,632.87647934924,27,12,-0.00020492079987124,12832849.588289,598.06055896214,66157.20576,66609.44152541,7669,2335
97908000,500000,644.29437778604,0.057017932779524,1.0791278518784e+19,617.78090069134,9826.8350249376,8.550779226308e+25,-9.3997382950773e-10,0.00021423671944863,629176.13119586,0.12830173380805,4.1348817439923,0.0053051249684546,-65208.142203829,59519.2421403,0.060880620485947,9.2840932655768e-06,0.018688055983708,629.21113029945,1374.9289953828,562.38944895441,633.10081544625,27,10,-0.00020495262618305,12841772.740007,598.06115738262,66157.20576,66604.088513133,7696,2345
98408000,500000,644.3305926323,0.057249627914327,1.0790408750815e+19,617.79215762811,9825.3127715889,8.5855129292864e+25,-5.2806885754197e-10,0.00021426834374921,613335.99155663,0.12882309412507,4.1310372253001,0.0053217299730902,-65194.20659744,59529.484987516,0.061070753811501,9.2838548960472e-06,0.018688055983708,629.16513546733,1375.9321370228,562.39049016361,633.32311789626,27,10,-0.00020498448885316,12850818.009751,598.06171065807,66157.20576,66598.720279638,7723,2355
98908000,500000,644.36817182384,0.057481304347905,1.0789536557408e+19,617.80399289585,9823.7882711788,8.6202402248071e+25,-1.1432795575267e-10,0.00021430002889538,599083.16652407,0.12934441236061,4.1275006452404,0.0053386914547666,-65181.323626188,59539.954576435,0.061261318187281,9.2836193457746e-06,0.018688055983708,629.12178024477,1376.938245801,562.39151870967,633.54450756747,30,11,-0.00020501640954961,12860049.881205,598.06225158015,66157.20576,66593.337076269,7753,2366
99408000,500000,644.40270108824,0.057712962028611,1.0788661978648e+19,617.81238799379,9822.2628175636,8.6549611128702e+25,0,0.00021433179212337,585882.59652826,0.12986568839844,4.1242742359132,0.0053560171279082,-65162.100769788,59550.636087835,0.061452189445727,9.283430993973e-06,0.018688055983708,629.07410548141,1377.9384343467,562.39332962091,633.69351951215,27,12,-0.00020504836112939,12869407.481473,598.06469229479,66157.20576,66587.939150435,7780,2378
99908000,500000,644.44107412973,0.05794460090577,1.0787785064917e+19,617.82264523107,9820.7340999102,8.6896755934757e+25,0,0.00021436365758738,573805.18589033,0.13038692212453,4.121369771298,0.0053737271941663,-65146.234226458,59561.554307798,0.061643671317173,9.2832652408809e-06,0.018688055983708,629.03002452811,1379.0333387468,562.39549933547,633.83251698673,28,12,-0.0002050803923465,12878970.112334,598.06765525202,66157.20576,66582.526813083,7808,2390
100408000,500000,644.48831489141,0.058176220929701,1.0786905858724e+19,617.83783711352,9819.2001496511,8.7243836666235e+25,0,0.00021439564495667,562572.29113062,0.1309081134271,4.1188040733872,0.0053918487082298,-65139.302128245,59572.729965469,0.061835929385412,9.2831002760953e-06,0.018688055983708,628.99226918513,1380.1552033301,562.39759757525,633.97216821101,27,10,-0.00020511254468058,12888749.2215,598.07036703447,66157.20576,66577.100326592,7835,2400
100908000,500000,644.52606357081,0.058407822051635,1.078602440212e+19,617.84644303386,9817.6679822242,8.7590853323136e+25,0,0.00021442761276289,552366.16381797,0.1314292621964,4.1165690066941,0.0054103762733037,-65120.365712368,59584.079423332,0.062028125097253,9.282942571917e-06,0.018688055983708,628.94357404281,1381.2496664237,562.39970575764,634.12177421151,27,10,-0.00020514467019097,12898733.664352,598.0730888355,66157.20576,66571.659950498,7862,2410
101084000,176000,644.56789275621,0.058489341140059,1.0785713340709e+19,617.85074486297,9817.111548201,8.7712987939692e+25,0,0.00021443923533734,549030.58571979,0.13161269642267,4.1158675974874,0.0054170043262403,-65115.949999982,59588.332161988,0.062097810068031,9.2828957467449e-06,0.018688055983708,628.92894982258,1381.7074634368,562.40043344607,634.21714596345,24,9,-0.00020515633959059,12908782.072206,598.07437700745,66157.20576,66569.74007032,7886,2419
101584000,500000,644.57591249772,0.058720908653288,1.0784086372932e+19,617.85460515279,9815.5995503595,8.8059909950401e+25,0,0.00021447078983815,540120.66682997,0.13213376956568,4.1140856317658,0.0054360964284121,-65095.803515278,59595.70592568,0.062287831932053,9.282733685555e-06,0.018688055983708,628.8868321296,1382.6720040956,562.40219398195,634.28985463357,28,10,-0.0002051880561526,12912585.754373,598.07406648419,66157.20576,66559.698377331,7914,2429
102084000,500000,644.60959978558,0.058952441210853,1.0782457328412e+19,617.8567615486,9814.0702781957,8.8406751851805e+25,0,0.00021450272893919,532335.03341568,0.13265476405146,4.1126207314688,0.0054555873276611,-65072.500525505,59603.478552262,0.06248001824536,9.2825834429109e-06,0.018688055983708,628.84389707684,1383.699210236,562.40392815461,634.41041104444,30,12,-0.00020522014549628,12923015.453047,598.07405187866,66157.20576,66549.643866628,7944,2441
102584000,500000,644.64662752809,0.059183938768581,1.0780826246064e+19,617.86144488874,9812.5383475117,8.8753513643905e+25,0,0.00021453473768593,525342.0085705,0.13317567978061,4.1114813048984,0.0054754931768512,-65053.748773675,59611.468643734,0.062672657871077,9.2824359212928e-06,0.018688055983708,628.80287089595,1384.7343745672,562.40565006725,634.53889361978,28,10,-0.00020525230176464,12933661.720862,598.07405193223,66157.20576,66539.576778387,7972,2451
103084000,500000,644.68381137809,0.059415401283217,1.0779193172419e+19,617.86496931398,9811.0045151875,8.9100195326699e+25,0,0.0002145667991246,519030.77384475,0.13369651665581,4.110683795277,0.0054958410450203,-65032.871410179,59619.66825255,0.062865655386673,9.282290078145e-06,0.018688055983708,628.76034846159,1385.7707764443,562.40735011124,634.67262563097,28,10,-0.00020528450904645,12944528.593845,598.07401535794,66157.20576,66529.4973998,8000,2461
103286000,202000,644.72282255634,0.059508902191121,1.0778532616511e+19,617.8642626726,9810.3693996272,8.9240232006908e+25,0,0.00021458008976172,516872.27719033,0.13390691236839,4.110455865778,0.0055041845341287,-65020.55821312,59623.227322357,0.062945463635179,9.2822419439989e-06,0.018688055983708,628.74147633894,1386.2493459205,562.40801333158,634.76942881801,28,11,-0.00020529784781772,12955495.433536,598.07430755438,66157.20576,66525.420429304,8028,2472
103786000,500000,644.72985561347,0.059740330753713,1.0778324273742e+19,617.85974575912,9808.8382015503,8.9586844519362e+25,0,0.00021461210014672,512626.06965978,0.13442767284471,4.1101479264065,0.0055251762079434,-65007.765578848,59639.364760934,0.063138293830466,9.2820911893312e-06,0.018688055983708,628.74420739907,1387.2104102309,562.40827830008,634.68030977948,29,8,-0.00020533000895739,12960181.923916,598.0759933384,66157.20576,66524.134531603,8057,2480
104286000,500000,644.76435809987,0.059971754822219,1.0778114006339e+19,617.85471488318,9807.2887129916,8.993346352876e+25,0,0.0002146445181966,508738.80342735,0.13494842320845,4.1101716385366,0.0055466118173659,-64993.910295179,59655.904572673,0.063333406896218,9.2819533341477e-06,0.018688055983708,628.74512738442,1388.2396891049,562.40847865469,634.64615990514,29,9,-0.00020536256486245,12971656.723545,598.07789771066,66157.20576,66522.836755006,8086,2489
104786000,500000,644.80035165092,0.06020317435575,1.0777901854732e+19,617.85026972735,9805.7369103189,9.0280089035103e+25,0,0.0002146769995365,504859.64169565,0.13546916336758,4.1105214126168,0.0055684889677171,-64981.181909258,59672.649184529,0.063528923008936,9.2818190519556e-06,0.018688055983708,628.74578560728,1389.2738713544,562.40866458049,634.61620528179,29,8,-0.00020539518048454,12983369.506784,598.0798510499,66157.20576,66521.527349044,8115,2497
105286000,500000,644.83739717464,0.060434589314244,1.0777687855802e+19,617.845571523,9804.1825490711,9.0626721038391e+25,0,0.00021470954836561,501186.05767931,0.13598989323197,4.1112051444811,0.005590823486527,-64967.920580759,59689.599956371,0.063724871539984,9.2816872804465e-06,0.018688055983708,628.74651933862,1390.3102135844,562.40883850436,634.59138307634,29,8,-0.00020542786108517,12995316.804106,598.08177541436,66157.20576,66520.206541352,8144,2505
105786000,500000,644.87541721874,0.060665999658422,1.077747204542e+19,617.84079412822,9802.6259863157,9.0973359538622e+25,0,0.00021474215693448,497788.23161163,0.13651061271322,4.1122571262254,0.0056136673993533,-64954.494591083,59706.754178832,0.063921206899563,9.2815577428442e-06,0.018688055983708,628.74684829507,1391.349115623,562.40899981018,634.57166068545,29,8,-0.00020546059919164,13007505.793416,598.08369990354,66157.20576,66518.874553324,8173,2513
106283788.23161,497788.23161163,644.91465973115,0.060896381728592,1.0777255432835e+19,617.83596809147,9801.0738597859,9.1318471124599e+25,0,0.00021477468681506,494374.44443844,0.13702901837264,4.1136715446657,0.0056369237367299,-64940.97645806,59724.036114997,0.064117086463977,9.2814316446005e-06,0.018688055983708,628.74676891329,1392.3868067428,562.40914797859,634.55701866056,29,8,-0.00020549325517046,13019963.292502,598.08561704517,66157.20576,66517.53761408,8202,2521
106778162.67605,494374.44443844,644.95375141572,0.061125179258184,1.0777038604919e+19,617.83032944029,9799.5302149908,9.1661222339684e+25,0,0.00021480705323731,491143.50516926,0.13754385849936,4.1154128609063,0.0056604976420694,-64925.984138149,59741.392585859,0.064311997447515,9.2813094688154e-06,0.018688055983708,628.74414994891,1393.4179997068,562.40927503006,634.54742236993,31,9,-0.0002055257437685,13032636.506415,598.08748057048,66157.20576,66516.199345802,8233,2530
107269306.18122,491143.50516926,644.9956494212,0.061352476926781,1.0776821551322e+19,617.82615257714,9797.9937799724,9.2001739824782e+25,0,0.0002148392802994,488036.9720642,0.13805532363936,4.1174825010853,0.0056844037926672,-64913.680760034,59758.836149696,0.064506090457842,9.2811886076275e-06,0.018688055983708,628.74670062254,1394.4504582294,562.40941275879,634.54187272782,30,8,-0.00020555809169177,13045477.263334,598.08941662723,66157.20576,66514.859684616,8263,2538
107757343.15328,488036.9720642,645.03625588376,0.061578332363176,1.0776604291962e+19,617.82052389467,9796.465351835,9.2340109711291e+25,0,0.00021487135464334,484838.3123482,0.13856354346892,4.1198736725779,0.0057086429471672,-64898.719829385,59776.349187452,0.06469927080476,9.2810727522693e-06,0.018688055983708,628.74527110278,1395.4730587534,562.40951457918,634.54282274111,32,10,-0.00020559028189107,13058490.98717,598.0912472025,66157.20576,66513.518753449,8295,2548
108242181.46563,484838.3123482,645.07799311789,0.06180270298829,1.0776386930309e+19,617.81498247869,9794.9444593524,9.2676268005271e+25,0,0.00021490328341906,481770.10552904,0.13906842217663,4.1225677693725,0.0057331899500285,-64883.964091834,59793.933192574,0.064891586185245,9.2809592268686e-06,0.018688055983708,628.74365355959,1396.4938893954,562.40962751564,634.5460011097,33,10,-0.00020562232419219,13071677.954427,598.0931314138,66157.20576,66512.177190935,8328,2558
108723951.57116,481770.10552904,645.12108703395,0.062025649228771,1.0776169472046e+19,617.80993348951,9793.4307743705,9.3010305036614e+25,0,0.00021493507328635,478847.55909295,0.13957009573449,4.1255941532298,0.0057580957092795,-64870.102956385,59811.589539105,0.065083076812818,9.2808478776858e-06,0.018688055983708,628.74319924036,1397.5129069933,562.40972532761,634.55273191592,33,10,-0.00020565422540866,13085028.375749,598.09500414816,66157.20576,66510.835032136,8361,2568
109202799.13025,478847.55909295,645.16607545352,0.06224723854504,1.0775951915237e+19,617.80542183286,9791.923435536,9.334232168695e+25,0,0.00021496674095583,475843.49904527,0.14006871594194,4.128929885076,0.0057833390721691,-64857.198750055,59829.322040067,0.065273845041008,9.2807373760325e-06,0.018688055983708,628.74407621856,1398.530894463,562.40982337599,634.56157419493,29,9,-0.0002056860035798,13098569.979184,598.09689418182,66157.20576,66509.49226511,8390,2577
109678642.6293,475843.49904527,645.21013319655,0.062467433270531,1.0775734353574e+19,617.8000681327,9790.424097377,9.3672261326885e+25,0,0.00021499825572717,462315.90689588,0.14056419804167,4.1325846567804,0.0058089344811965,-64842.838373088,59847.107687082,0.065463687209895,9.2806322059224e-06,0.018688055983708,628.74115169797,1399.5418059724,562.40989463506,634.57513837042,31,9,-0.00020571762352125,13112285.730358,598.09874599254,66157.20576,66508.149468123,8421,2586
110140958.53619,462315.90689588,645.25525307328,0.062681363884766,1.0775521688605e+19,617.79475403471,9788.9644376239,9.3992826861386e+25,0,0.0002150289491437,450517.11359028,0.14104558464029,4.1364516625167,0.0058342824307596,-64828.637764126,59864.563418934,0.065648574339658,9.2805323612295e-06,0.018688055983708,628.74097125535,1400.5287040905,562.40996931188,634.59587951301,33,10,-0.00020574841678247,13126182.143287,598.10057002194,66157.20576,66506.836893679,8454,2596
110591475.64979,450517.11359028,645.30138056083,0.062889830689054,1.077531326473e+19,617.79049256598,9787.5393907179,9.4305216566438e+25,0,0.00021505892576216,440098.58593968,0.14151467657554,4.1405081114449,0.0058594266624952,-64816.435515054,59881.733088157,0.065829143757359,9.2804361762965e-06,0.018688055983708,628.7408744746,1401.4963992234,562.41002450267,634.61665518402,32,10,-0.00020577848958586,13139940.550415,598.10235396373,66157.20576,66505.550495391,8486,2606
111031574.23572,440098.58593968,645.34663851292,0.063093472646795,1.0775108557861e+19,617.78553740294,9786.1455333829,9.4610387131157e+25,0,0.00021508825612889,430822.93058381,0.14197291164266,4.1447767088786,0.0058844601746818,-64803.061842868,59898.650943257,0.066005828156718,9.2803427893149e-06,0.018688055983708,628.74044360818,1402.4413935722,562.41010000981,634.63893974744,29,9,-0.00020580791333957,13153585.317544,598.10414629357,66157.20576,66504.287038575,8515,2615
111462397.16631,430822.93058381,645.39168558431,0.063292818826152,1.0774907138151e+19,617.78085343989,9784.7793081395,9.4909130701143e+25,0,0.00021511701602446,422428.20449952,0.14242148035066,4.1492428706412,0.0059094131197112,-64790.272040061,59915.34982826,0.066179073549343,9.2802533466721e-06,0.018688055983708,628.73970940128,1403.3687894477,562.41015196065,634.6641847084,29,9,-0.00020583676267779,13167165.69893,598.10588363046,66157.20576,66503.043870195,8544,2624
111884825.37081,422428.20449952,645.43619875621,0.063488277052884,1.077470868048e+19,617.776068028,9783.4380875018,9.5202057838183e+25,0,0.00021514526095089,414784.03062245,0.14286130038892,4.1538864502307,0.0059342961994787,-64777.394318238,59931.852451687,0.066349208192716,9.2801683759984e-06,0.018688055983708,628.73781668523,1404.278912787,562.41018626074,634.69273449645,32,10,-0.00020586509257489,13180695.686611,598.10757490462,66157.20576,66501.818983614,8576,2634
112299609.40143,414784.03062245,645.48168636134,0.063680194796748,1.0774512908972e+19,617.77163286511,9782.1188603825,9.5489688738306e+25,0,0.00021517304992078,407867.60213565,0.14329315363378,4.1587204451355,0.0059591616766476,-64765.174276437,59948.190251687,0.066516605325101,9.2800836659128e-06,0.018688055983708,628.76673188361,1405.1765645177,562.41024117782,634.72080907023,30,9,-0.00020589296625487,13194187.174948,598.10929017401,66157.20576,66500.610676103,8606,2643
112707477.00357,407867.60213565,645.52646883413,0.063868908948462,1.0774319548348e+19,617.76690556576,9780.8202890195,9.577252781908e+25,0,0.00021520041466999,401488.14999062,0.14371779815663,4.1637412432565,0.0059840372357479,-64752.510132042,59964.373130175,0.066681436918532,9.2800032046029e-06,0.018688055983708,628.79476783659,1406.0592206345,562.41027948055,634.75184767985,29,9,-0.00020592041146539,13207664.035167,598.11105517336,66157.20576,66499.417248644,8635,2652
113108965.15356,401488.14999062,645.57210915707,0.0640546681098,1.0774128402403e+19,617.76273259024,9779.5399657104,9.6050947239594e+25,0,0.00021522740385774,395616.58744964,0.1441357933611,4.1689276994232,0.0060089170142142,-64740.89339795,59980.423563097,0.066844000130025,9.2799249908842e-06,0.018688055983708,628.82234174622,1406.9320962294,562.4103125471,634.78453260631,29,9,-0.00020594747886686,13221144.505284,598.11282074995,66157.20576,66498.237490248,8664,2661
113504581.74101,395616.58744964,645.61616273381,0.064237707406573,1.0773939285356e+19,617.75743857086,9778.2773578022,9.6325299013519e+25,0,0.00021525402975563,390173.68655541,0.1445476683272,4.1742856988509,0.006033832647005,-64727.322120189,59996.344601533,0.067004366503557,9.2798505242675e-06,0.018688055983708,628.84957484604,1407.7892388307,562.4103457164,634.81887629231,29,9,-0.00020597417923136,13234622.211163,598.11455985325,66157.20576,66497.070254271,8693,2670
113894755.42756,390173.68655541,645.6621378138,0.06441822529207,1.0773752043523e+19,617.75343134939,9777.0298241665,9.6595880234127e+25,0,0.00021528034536179,385131.72934049,0.14495386961448,4.1798187298297,0.0060588089917587,-64716.097995721,60012.164051288,0.067162860094866,9.2797770209114e-06,0.018688055983708,628.87616985756,1408.6407027646,562.41037126524,634.8546825976,29,9,-0.00020600056834088,13248117.464339,598.11628832421,66157.20576,66495.914592168,8722,2679
114279887.1569,385131.72934049,645.7092155822,0.064596407381508,1.0773566524772e+19,617.75017812326,9775.7963869316,9.6862968791988e+25,0,0.00021530637337629,380409.38915747,0.14535481489421,4.1855122158316,0.0060838435336968,-64706.282152832,60027.888610745,0.067319604851203,9.2797067471131e-06,0.018688055983708,628.90220278184,1409.486924811,562.41036316467,634.89254521052,30,10,-0.00020602666662918,13261640.692891,598.11796201444,66157.20576,66494.769564982,8752,2689
114660296.54606,380409.38915747,645.75362894851,0.064772401651859,1.077338262013e+19,617.74494073968,9774.5777175759,9.7126786194634e+25,0,0.00021533209749219,376048.72886323,0.14575083714415,4.1913708871033,0.0061089581557695,-64692.964332126,60043.509633923,0.067474522746356,9.2796381783653e-06,0.018688055983708,628.92912629722,1410.3148575998,562.41041788063,634.92995580363,29,8,-0.00020605245931382,13275191.736287,598.11972293118,66157.20576,66493.634500116,8781,2697
115036345.27492,376048.72886323,645.80181287615,0.064946375529324,1.0773200195574e+19,617.74219527909,9773.3698013974,9.7387583135654e+25,0,0.00021535760320999,371918.67461026,0.14614231310668,4.1973764431472,0.0061341430238102,-64684.09362449,60059.067658471,0.067628105500076,9.2795715230031e-06,0.018688055983708,628.95393771184,1411.1454918171,562.41039805021,634.97120857969,30,10,-0.00020607803168699,13288785.168091,598.12134233242,66157.20576,66492.508570394,8811,2707
115408263.94953,371918.67461026,645.8455783697,0.065118435790482,1.0773019173001e+19,617.73617458261,9772.1754209719,9.7645519420229e+25,0,0.00021538283000976,368086.37085699,0.14652948305041,4.2035325868201,0.0061594145693232,-64669.399507644,60074.52999962,0.067780017710396,9.2795059806328e-06,0.018688055983708,628.97934487747,1411.9549562058,562.41045009539,635.01167372707,29,9,-0.00020610332402913,13302411.776957,598.12305862627,66157.20576,66491.391293747,8840,2716
115776350.32039,368086.37085699,645.89372428643,0.06528872026668,1.0772839440762e+19,617.73322985558,9770.9902381719,9.7900801431415e+25,0,0.00021540787133715,364446.28736681,0.14691265712341,4.2098421156441,0.006184790912793,-64660.280399619,60089.94468413,0.067930788026974,9.2794427251801e-06,0.018688055983708,629.00408910476,1412.7703507661,562.41043001235,635.05475487895,30,10,-0.00020612842861197,13316083.97838,598.12468124763,66157.20576,66490.281981078,8870,2726
116140796.60776,364446.28736681,645.94074883667,0.065457317960628,1.077266093622e+19,617.72931799895,9769.8157274708,9.8153562374097e+25,0,0.00021543269389555,361037.38427579,0.14729203559953,4.2162957042421,0.0062102677696738,-64649.442672163,60105.292072951,0.068080240821427,9.2793802436055e-06,0.018688055983708,629.02888002594,1413.5745347191,562.41043889709,635.09854569988,30,10,-0.00020615331365194,13329809.407806,598.12633670872,66157.20576,66489.180245791,8900,2736
116501833.99203,361037.38427579,645.98711737639,0.065624335892046,1.0772483574396e+19,617.72478841157,9768.6510950065,9.8403962482782e+25,0,0.00021545731492521,357819.80484083,0.14766785929452,4.222911206085,0.0062358825779342,-64637.526252823,60120.581096513,0.068228475153543,9.2793190789029e-06,0.018688055983708,629.05326772332,1414.3702479019,562.41045090473,635.14343641525,30,10,-0.00020617799584631,13343587.802295,598.12798701737,66157.20576,66488.085563394,8930,2746
116859653.79687,357819.80484083,646.03426696527,0.06578986263599,1.0772307285185e+19,617.72062212002,9767.4951923958,9.8652134358109e+25,0,0.00021548175970272,354781.8467008,0.14804032751994,4.2296858730423,0.0062616408195167,-64626.286363266,60135.823538002,0.068375632212932,9.2792602551164e-06,0.018688055983708,629.07751756872,1415.1617008962,562.41045926825,635.189526676,31,10,-0.0002062024994476,13357436.901234,598.12963399988,66157.20576,66486.997501199,8961,2756
117214435.64357,354781.8467008,646.08174697624,0.065953981348284,1.0772132005765e+19,617.71648534264,9766.3476202983,9.8898202492145e+25,0,0.00021550603581716,351906.3657352,0.148409627393,4.2366137636555,0.0062875427007219,-64615.123687847,60151.021893325,0.068521762673729,9.2792030257472e-06,0.018688055983708,629.10139154389,1415.9479434659,562.41046568755,635.23683379721,30,10,-0.00020622683279141,13371360.750232,598.1312728419,66157.20576,66485.91567146,8991,2766
117566342.00931,351906.3657352,646.12894486517,0.066116767248767,1.0771957675595e+19,617.71194145734,9765.208087912,9.9142279493345e+25,0,0.00021553014991144,349182.25328597,0.14877592817336,4.2436874931665,0.0063135854567354,-64603.254584643,60166.177538992,0.068666903756147,9.2791480182731e-06,0.018688055983708,629.12502267181,1416.7275911189,562.41047245371,635.28509031801,30,10,-0.00020625100189316,13385358.441574,598.13290586471,66157.20576,66484.839700522,9021,2776
117915524.2626,349182.25328597,646.17733730038,0.066278290413846,1.0771784246304e+19,617.70807659479,9764.0756169015,9.9384470271826e+25,0,0.00021555412165039,346600.11652822,0.14913938754692,4.2509123388592,0.0063397846273311,-64592.622915118,60181.301200925,0.068811175771727,9.2790941931518e-06,0.018688055983708,629.14848532748,1417.5049746397,562.41047294047,635.33467343087,30,10,-0.00020627502745724,13399430.037952,598.1345336186,66157.20576,66483.769289835,9051,2786
118262124.37912,346600.11652822,646.22800177151,0.066438616570658,1.0771611667846e+19,617.70556074452,9762.94940203,9.9624873228865e+25,0,0.00021557796808536,344142.25325787,0.14950015341287,4.2582845204651,0.0063661418908519,-64584.444120074,60196.401371908,0.068954677578521,9.2790415954634e-06,0.018688055983708,629.17181350408,1418.2831934773,562.41047432991,635.38832541957,29,10,-0.0002062989264899,13413583.811146,598.13618609939,66157.20576,66482.704130518,9080,2796
